	Close	ATR	Momentum	CCI	MACD	EMA	Times
236	4.72	0.116	0.02	52.33	-0.01397	4.72	2011-09-09
237	4.65	0.1141	-0.07	-49.12	-0.01657	4.72	2011-09-13
238	4.62	0.116	-0.03	-94.74	-0.02081	4.71	2011-09-14
239	4.55	0.1163	-0.07	-122.4	-0.02947	4.7	2011-09-15
240	4.56	0.1122	0.01	-119.0	-0.03513	4.69	2011-09-16
241	4.47	0.1114	-0.09	-204.2	-0.04634	4.68	2011-09-19
242	4.5	0.1106	0.03	-182.7	-0.0522	4.66	2011-09-20
243	4.62	0.1191	0.12	-75.9	-0.04663	4.66	2011-09-21
244	4.48	0.1213	-0.14	-127.9	-0.0529	4.65	2011-09-22
245	4.43	0.1205	-0.05	-173.7	-0.0612	4.64	2011-09-23
246	4.29	0.1233	-0.14	-206.3	-0.07817	4.61	2011-09-26
247	4.33	0.1195	0.04	-168.3	-0.08738	4.6	2011-09-27
248	4.28	0.1181	-0.05	-156.1	-0.0976	4.57	2011-09-28
249	4.29	0.1168	0.01	-142.4	-0.1037	4.56	2011-09-29
250	4.34	0.1156	0.05	-99.38	-0.1033	4.54	2011-09-30
251	4.28	0.1131	-0.06	-107.4	-0.1066	4.53	2011-10-10
252	4.35	0.1179	0.07	-63.1	-0.1024	4.51	2011-10-11
253	4.49	0.1251	0.14	-23.45	-0.08673	4.51	2011-10-12
254	4.5	0.1226	0.01	10.98	-0.0727	4.51	2011-10-13
255	4.48	0.1196	-0.02	4.609	-0.06247	4.51	2011-10-14
256	4.53	0.1196	0.05	54.81	-0.04975	4.51	2011-10-17
257	4.46	0.1175	-0.07	19.26	-0.0448	4.51	2011-10-18
258	4.49	0.1155	0.03	36.14	-0.03803	4.51	2011-10-19
259	4.43	0.1151	-0.06	5.115	-0.03707	4.5	2011-10-20
260	4.51	0.1169	0.08	59.01	-0.02951	4.5	2011-10-21
261	4.65	0.1214	0.14	144.6	-0.01209	4.51	2011-10-24
262	4.65	0.1192	0.0	159.3	0.001699	4.52	2011-10-25
263	4.76	0.1195	0.06	172.4	0.03938	4.55	2011-10-28
264	4.68	0.1188	-0.08	112.6	0.04351	4.56	2011-10-31
265	4.66	0.1182	-0.02	90.39	0.04465	4.57	2011-11-01
266	4.75	0.1219	0.09	91.5	0.05222	4.58	2011-11-02
267	4.69	0.1196	-0.06	88.29	0.05276	4.59	2011-11-03
268	4.73	0.1154	0.04	84.7	0.05578	4.6	2011-11-04
269	4.68	0.1105	0.02	49.8	0.04991	4.61	2011-11-08
270	4.71	0.1069	0.03	56.15	0.05015	4.61	2011-11-09
271	4.61	0.1044	0.01	-7.874	0.03416	4.61	2011-11-11
272	4.68	0.1041	0.07	34.79	0.03399	4.62	2011-11-14
273	4.66	0.09951	-0.02	12.48	0.03188	4.62	2011-11-15
274	4.53	0.1038	-0.13	-107.8	0.01949	4.61	2011-11-16
275	4.5	0.1014	-0.03	-185.9	0.007167	4.61	2011-11-17
276	4.47	0.09845	-0.03	-231.7	-0.004961	4.6	2011-11-18
277	4.44	0.09785	-0.03	-216.0	-0.0168	4.59	2011-11-21
278	4.44	0.09515	0.0	-172.0	-0.02588	4.58	2011-11-22
279	4.41	0.09335	-0.03	-157.6	-0.0351	4.57	2011-11-23
280	4.38	0.09008	-0.04	-123.6	-0.04856	4.55	2011-11-25
281	4.37	0.08793	-0.01	-116.3	-0.05464	4.53	2011-11-28
282	4.43	0.08665	0.06	-82.99	-0.05399	4.53	2011-11-29
283	4.32	0.08975	-0.11	-107.8	-0.06164	4.51	2011-11-30
