	Close	ATR	Momentum	CCI	MACD	EMA	Times
1397	647.66	11.5	-2.68	-16.43	5.056	644.45	2016-12-29
1398	654.33	11.21	6.67	3.408	4.902	645.09	2016-12-30
1399	663.19	11.5	8.86	74.72	5.433	646.25	2017-01-03
1400	667.48	11.11	4.29	83.28	6.129	647.62	2017-01-04
1401	658.91	11.37	-8.57	41.34	5.921	648.35	2017-01-05
1402	666.38	11.26	7.47	52.65	6.286	649.51	2017-01-06
1403	666.28	10.95	-0.1	94.06	6.493	650.6	2017-01-09
1404	668.77	10.92	2.49	93.61	6.779	651.77	2017-01-10
1405	672.76	10.67	3.99	152.6	7.245	653.12	2017-01-11
1406	670.57	11.03	-2.19	131.5	7.352	654.25	2017-01-12
1407	675.35	10.95	4.78	123.7	7.734	655.61	2017-01-13
1408	664.29	11.48	-13.35	70.81	7.278	657.5	2017-01-17
1409	676.14	12.48	11.85	122.4	7.475	658.7	2017-01-18
1410	676.64	12.3	0.5	101.5	7.584	659.86	2017-01-19
1411	675.75	12.0	-0.89	82.64	7.512	660.88	2017-01-20
1412	667.48	12.13	-8.27	9.649	6.711	661.31	2017-01-23
1413	670.17	11.92	2.69	37.17	6.221	661.88	2017-01-24
1414	675.15	12.51	4.98	41.57	6.163	662.74	2017-01-25
1415	682.52	11.76	8.27	91.93	5.473	668.48	2017-02-03
1416	683.81	11.63	1.29	122.6	5.71	669.47	2017-02-06
1417	683.51	11.28	-0.3	160.1	5.806	670.38	2017-02-07
1418	677.24	11.42	-6.27	20.73	5.315	670.82	2017-02-08
1419	686.6	11.29	9.36	118.9	5.616	671.84	2017-02-09
1420	684.21	11.41	-2.39	168.1	5.598	672.63	2017-02-10
1421	685.41	11.26	1.2	107.3	5.615	673.46	2017-02-13
1422	694.47	11.18	9.06	186.2	6.288	674.81	2017-02-14
1423	703.04	11.13	8.57	244.6	7.427	676.64	2017-02-15
1424	702.04	11.09	-1.0	216.6	8.154	678.27	2017-02-16
1425	704.73	10.83	2.69	168.4	8.846	679.98	2017-02-17
1426	663.09	13.56	-46.42	-68.96	6.5	680.67	2017-02-21
1427	677.04	13.7	13.95	-100.8	5.056	680.44	2017-02-22
1428	650.4	24.09	-26.64	-407.9	1.742	678.5	2017-02-23
1429	643.63	31.33	-4.28	-285.9	-3.607	674.41	2017-02-27
1430	644.13	29.48	0.5	-106.4	-5.512	672.45	2017-02-28
1431	659.97	28.76	15.84	-54.43	-5.678	671.65	2017-03-01
1432	661.56	27.24	1.59	-33.03	-5.617	671.0	2017-03-02
1433	665.35	26.15	3.79	-23.9	-5.202	670.63	2017-03-03
1434	662.76	24.66	-2.59	-29.18	-5.025	670.12	2017-03-06
1435	662.76	23.48	0.0	-18.43	-4.828	669.65	2017-03-07
1436	665.25	22.36	2.49	-15.55	-4.421	669.36	2017-03-08
1437	665.15	21.19	-0.1	-16.17	-4.059	669.09	2017-03-09
1438	664.25	20.05	-0.9	-12.87	-3.801	668.78	2017-03-10
1439	667.54	18.96	-2.09	8.434	-2.73	668.75	2017-03-14
1440	668.34	18.07	0.8	14.11	-2.323	668.73	2017-03-15
1441	666.15	17.29	-2.19	22.66	-2.153	668.56	2017-03-16
1442	656.68	16.88	-9.47	-1.076	-2.751	667.79	2017-03-17
1443	656.68	16.14	0.0	-13.41	-3.188	667.08	2017-03-20
1444	652.6	15.69	-4.08	-11.32	-3.819	666.14	2017-03-21
1445	645.12	15.28	-7.48	-53.54	-4.867	664.79	2017-03-22
1446	644.83	14.49	-0.29	-79.16	-5.656	663.5	2017-03-23
1447	645.92	13.78	1.09	-66.46	-6.122	662.36	2017-03-24
1448	644.03	13.34	-1.89	-142.9	-6.569	661.18	2017-03-27
1449	652.9	13.1	8.87	-79.73	-6.136	660.65	2017-03-28
1450	653.99	13.79	1.09	-6.695	-5.64	660.22	2017-03-29
1451	653.59	13.36	-0.4	-44.3	-5.22	659.79	2017-03-30
1452	648.51	12.85	-5.08	-64.6	-5.236	659.06	2017-03-31
1453	652.2	11.83	5.18	-32.47	-4.956	657.06	2017-04-05
1454	649.41	11.48	-2.79	-48.52	-4.716	656.56	2017-04-06
1455	652.0	11.23	2.59	-27.63	-4.267	656.27	2017-04-07
1456	654.39	10.91	2.39	20.92	-3.677	656.15	2017-04-10
1457	655.29	10.8	0.9	39.7	-3.1	656.09	2017-04-11
1458	652.9	10.59	-2.39	44.87	-2.804	655.89	2017-04-12
1459	641.54	10.81	-11.36	-111.2	-3.446	654.96	2017-04-13
1460	623.9	11.42	-17.64	-267.2	-5.317	652.96	2017-04-18
1461	618.52	11.19	-5.38	-304.4	-7.151	650.73	2017-04-19
1462	620.12	10.76	1.6	-229.8	-8.379	648.76	2017-04-20
1463	621.71	10.5	1.59	-163.4	-9.119	647.01	2017-04-21
1464	635.96	10.89	14.25	-65.93	-8.458	646.3	2017-04-24
1465	640.14	10.55	4.18	-26.55	-7.51	645.9	2017-04-25
1466	639.74	10.08	-0.4	-24.75	-6.714	645.51	2017-04-26
1467	638.35	9.698	-1.39	-25.52	-6.125	645.04	2017-04-27
1468	634.16	10.09	-4.19	-24.72	-5.927	644.34	2017-04-28
1469	637.55	9.845	3.39	-24.51	-5.435	643.9	2017-05-02
1470	642.83	9.73	5.28	-5.9	-4.566	643.83	2017-05-03
1471	661.36	10.98	18.53	138.2	-2.355	644.97	2017-05-04
1472	656.18	10.76	-5.18	96.73	-1.009	645.69	2017-05-05
1473	658.18	10.38	2.0	101.8	0.217	646.49	2017-05-08
1474	662.46	10.25	4.28	116.3	1.516	647.52	2017-05-09
1475	668.44	10.2	5.98	124.6	2.994	648.87	2017-05-10
1476	675.51	10.04	7.07	145.0	4.681	650.59	2017-05-11
1477	675.61	9.624	0.1	139.0	5.958	652.21	2017-05-12
1478	682.69	9.582	7.08	141.5	7.455	654.17	2017-05-15
1479	684.78	9.388	2.09	131.5	8.71	656.15	2017-05-16
