	Close	ATR	Momentum	CCI	MACD	EMA	Times
1532	5.88	0.07504	0.0	-80.44	-0.01453	5.935	2017-06-15
1533	5.88	0.07325	0.0	-88.67	-0.01618	5.931	2017-06-16
1534	5.88	0.06802	0.0	-73.2	-0.01728	5.928	2017-06-19
1535	5.91	0.06602	0.03	-55.28	-0.01556	5.927	2017-06-20
1536	5.93	0.06559	0.02	-25.0	-0.01243	5.927	2017-06-21
1537	5.92	0.06733	-0.01	-1.415	-0.01064	5.926	2017-06-22
1538	5.96	0.06966	0.04	5.168	-0.005924	5.929	2017-06-23
1539	5.93	0.06701	-0.02	11.18	-0.002198	5.93	2017-06-27
1540	5.92	0.06579	-0.01	19.27	-0.002374	5.929	2017-06-28
1541	5.92	0.06538	0.0	8.469	-0.002485	5.929	2017-06-29
1542	5.92	0.06571	0.0	11.73	-0.002544	5.928	2017-06-30
1543	5.96	0.06459	0.04	80.57	0.0006299	5.93	2017-07-03
1544	6.02	0.06452	-0.01	194.4	0.01411	5.942	2017-07-05
1545	6.03	0.06562	0.01	190.3	0.019	5.948	2017-07-06
1546	6.01	0.06451	-0.02	140.0	0.02101	5.952	2017-07-07
1547	6.04	0.06704	0.03	152.0	0.02474	5.957	2017-07-10
1548	6.04	0.06654	0.0	136.4	0.02739	5.963	2017-07-11
1549	6.0	0.06821	-0.04	68.31	0.02595	5.965	2017-07-12
1550	6.08	0.07048	0.08	110.2	0.03092	5.973	2017-07-13
1551	6.08	0.07045	0.0	137.1	0.03445	5.979	2017-07-14
1552	6.26	0.08542	0.18	209.0	0.05119	5.998	2017-07-17
