	Close	ATR	Momentum	CCI	MACD	EMA	Times
1542	19.42	0.5638	0.28	-54.69	0.1795	19.05	2017-08-18
1543	19.33	0.5493	-0.09	-48.95	0.166	19.07	2017-08-21
1544	19.78	0.5507	0.45	23.16	0.1894	19.12	2017-08-22
1545	20.26	0.5664	0.48	140.3	0.2438	19.19	2017-08-23
1546	20.39	0.5602	0.13	153.6	0.2941	19.27	2017-08-24
1547	20.73	0.5577	-0.08	138.1	0.4525	19.55	2017-08-29
1548	20.75	0.5721	0.02	138.0	0.4686	19.63	2017-08-30
1549	20.44	0.5784	-0.31	78.37	0.4511	19.68	2017-08-31
1550	20.44	0.5721	0.0	69.68	0.4323	19.73	2017-09-01
1551	20.89	0.5567	0.29	79.71	0.4382	19.86	2017-09-05
1552	20.53	0.5477	-0.36	60.4	0.4146	19.9	2017-09-06
1553	20.13	0.5407	-0.4	22.61	0.3594	19.92	2017-09-07
1554	20.15	0.5192	0.02	9.174	0.3137	19.93	2017-09-08
1555	20.0	0.5243	-0.15	-0.8483	0.2624	19.94	2017-09-11
1556	20.2	0.5161	0.2	-16.63	0.2351	19.95	2017-09-12
1557	19.99	0.5028	-0.21	-32.56	0.1943	19.96	2017-09-13
1558	19.76	0.4991	-0.23	-82.58	0.1418	19.94	2017-09-14
1559	19.84	0.4898	0.08	-98.43	0.1054	19.94	2017-09-15
1560	19.68	0.477	-0.16	-112.3	0.06292	19.92	2017-09-18
1561	19.99	0.4729	0.31	-90.85	0.05366	19.92	2017-09-19
1562	19.78	0.4663	-0.21	-87.78	0.02903	19.92	2017-09-20
1563	19.91	0.4566	0.13	-72.34	0.01978	19.92	2017-09-21
1564	19.82	0.4489	-0.09	-73.23	0.005131	19.91	2017-09-22
1565	19.72	0.4397	-0.1	-88.85	-0.01439	19.9	2017-09-25
1566	19.64	0.4226	-0.08	-100.9	-0.03589	19.88	2017-09-26
1567	19.4	0.416	-0.24	-137.0	-0.07148	19.85	2017-09-27
1568	19.25	0.4063	-0.15	-157.1	-0.1105	19.81	2017-09-28
1569	19.52	0.4123	0.27	-111.3	-0.1183	19.79	2017-09-29
1570	19.92	0.4614	0.4	41.78	-0.09114	19.8	2017-10-09
1571	19.95	0.4899	0.03	-3.472	-0.06643	19.81	2017-10-10
1572	19.89	0.4734	-0.06	17.87	-0.0511	19.81	2017-10-11
1573	20.15	0.4675	0.26	93.7	-0.01776	19.84	2017-10-12
1574	20.02	0.4555	-0.13	92.29	-0.001815	19.85	2017-10-13
1575	20.53	0.4637	0.51	186.8	0.05138	19.89	2017-10-16
1576	20.65	0.4663	0.12	237.9	0.1021	19.94	2017-10-17
1577	20.71	0.4537	0.06	208.7	0.1454	19.99	2017-10-18
1578	20.7	0.442	-0.01	166.3	0.1769	20.04	2017-10-19
1579	20.24	0.4239	-0.21	61.01	0.1629	20.07	2017-10-23
1580	20.34	0.4164	0.1	56.38	0.1559	20.09	2017-10-24
1581	20.47	0.4131	0.13	60.78	0.1591	20.12	2017-10-25
1582	20.28	0.4265	-0.19	59.04	0.1446	20.13	2017-10-26
1583	21.47	0.4832	1.19	163.4	0.2265	20.21	2017-10-27
1584	21.23	0.4808	-0.24	159.6	0.269	20.28	2017-10-30
1585	20.7	0.4943	-0.53	80.61	0.2569	20.31	2017-10-31
1586	20.55	0.4876	-0.15	38.52	0.2325	20.32	2017-11-01
1587	20.63	0.4699	0.08	31.18	0.2172	20.34	2017-11-02
1588	20.67	0.4663	0.04	28.5	0.2059	20.36	2017-11-03
1589	20.33	0.4759	-0.34	-38.84	0.1675	20.36	2017-11-06
1590	20.65	0.4819	0.32	20.06	0.1611	20.38	2017-11-07
1591	20.7	0.4825	0.05	50.13	0.1583	20.4	2017-11-08
1592	20.68	0.483	-0.02	47.82	0.1526	20.42	2017-11-09
1593	20.68	0.4828	0.0	-6.066	0.1464	20.44	2017-11-10
1594	21.14	0.5183	0.46	177.6	0.1766	20.48	2017-11-13
1595	21.41	0.5141	0.27	198.1	0.2198	20.54	2017-11-14
1596	21.3	0.5153	-0.11	151.7	0.2424	20.59	2017-11-15
1597	21.47	0.5135	0.17	122.9	0.2708	20.65	2017-11-16
1598	22.44	0.5532	0.97	231.9	0.3674	20.76	2017-11-17
1599	23.32	0.6016	0.88	269.2	0.5091	20.93	2017-11-20
1600	23.19	0.625	-0.13	246.6	0.604	21.07	2017-11-21
1601	23.61	0.6518	0.42	220.7	0.7049	21.24	2017-11-22
1602	22.99	0.7071	0.07	110.0	0.7308	21.45	2017-11-24
1603	22.83	0.723	-0.16	67.82	0.7175	21.54	2017-11-27
1604	22.3	0.725	-0.53	46.57	0.6566	21.59	2017-11-28
1605	22.58	0.721	0.28	44.7	0.6237	21.65	2017-11-29
1606	22.15	0.7138	-0.43	25.7	0.5565	21.69	2017-11-30
1607	21.86	0.7043	-0.29	1.3	0.4745	21.7	2017-12-01
1608	21.94	0.6897	0.08	-2.497	0.4111	21.71	2017-12-04
1609	22.53	0.6883	0.59	25.4	0.4039	21.77	2017-12-05
1610	22.1	0.6927	-0.43	-4.149	0.3593	21.79	2017-12-06
1611	21.58	0.7096	-0.52	-53.43	0.2788	21.77	2017-12-07
1612	21.79	0.6954	0.21	-69.22	0.2293	21.77	2017-12-08
1613	22.1	0.7021	0.31	-50.11	0.2126	21.8	2017-12-11
1614	21.66	0.6927	-0.44	-59.18	0.162	21.79	2017-12-12
1615	21.85	0.6889	0.19	-77.93	0.1357	21.79	2017-12-13
1616	21.87	0.6697	0.02	-60.44	0.1152	21.8	2017-12-14
1617	21.44	0.6562	-0.43	-99.7	0.06342	21.77	2017-12-15
1618	21.64	0.6343	0.2	-85.3	0.03813	21.76	2017-12-18
1619	22.43	0.6533	0.79	2.37	0.08089	21.81	2017-12-19
1620	22.51	0.643	0.08	66.1	0.1199	21.85	2017-12-20
1621	22.64	0.6407	0.13	102.9	0.1594	21.9	2017-12-21
1622	22.38	0.6206	-0.26	76.59	0.1678	21.93	2017-12-22
1623	21.97	0.6332	-0.73	25.01	0.1605	22.01	2017-12-27
1624	21.87	0.6137	-0.1	-35.67	0.12	22.0	2017-12-28
1625	22.17	0.5934	0.3	2.168	0.1109	22.01	2017-12-29
1626	22.63	0.6074	0.46	105.0	0.1391	22.05	2018-01-02
1627	22.9	0.6112	0.27	158.9	0.1812	22.1	2018-01-03
1628	22.65	0.6197	-0.25	108.4	0.1922	22.14	2018-01-04
1629	22.99	0.6183	0.34	113.1	0.2257	22.19	2018-01-05
1630	22.51	0.617	-0.48	62.71	0.2111	22.22	2018-01-08
1631	22.74	0.6036	0.23	65.1	0.2156	22.25	2018-01-09
1632	23.32	0.6255	0.58	136.0	0.2629	22.32	2018-01-10
1633	23.62	0.6222	0.3	189.4	0.321	22.4	2018-01-11
1634	24.07	0.6142	0.45	226.8	0.3987	22.51	2018-01-12
1635	24.36	0.626	-0.04	192.2	0.5374	22.74	2018-01-16
1636	24.21	0.6692	-0.15	169.2	0.5633	22.84	2018-01-17
1637	24.69	0.6792	0.48	156.0	0.6154	22.96	2018-01-18
1638	24.8	0.6929	0.11	145.2	0.658	23.08	2018-01-19
1639	25.27	0.7248	0.47	136.5	0.7214	23.22	2018-01-22
1640	26.01	0.7323	0.74	154.8	0.8218	23.4	2018-01-23
1641	25.86	0.7843	-0.15	149.2	0.8792	23.56	2018-01-24
1642	25.52	0.7897	-0.34	101.4	0.887	23.68	2018-01-25
1643	25.2	0.8059	-0.37	77.81	0.8474	23.9	2018-01-29
1644	24.88	0.7891	-0.32	45.03	0.7812	23.96	2018-01-30
1645	25.93	0.8298	1.05	73.02	0.8041	24.09	2018-01-31
