	Close	ATR	Momentum	CCI	MACD	EMA	Times
814	778.36	16.05	-7.56	-20.43	1.888	774.94	2014-05-15
815	765.62	18.77	-12.74	-101.0	0.8171	774.33	2014-05-16
816	722.03	21.47	-43.59	-331.8	-3.508	770.96	2014-05-19
817	732.09	21.53	10.06	-247.4	-6.055	768.45	2014-05-20
818	738.09	20.8	6.0	-176.4	-7.502	766.49	2014-05-21
819	748.5	20.43	10.41	-113.8	-7.72	765.33	2014-05-22
820	754.93	20.19	6.43	-63.72	-7.29	764.66	2014-05-23
821	756.01	20.12	-8.23	-25.55	-5.804	764.08	2014-05-27
822	762.89	19.64	6.88	-20.68	-4.935	764.0	2014-05-28
823	766.17	19.3	3.28	4.622	-3.936	764.14	2014-05-29
824	760.89	18.86	-5.28	-5.912	-3.53	763.93	2014-05-30
825	755.95	17.96	0.14	-38.61	-3.561	762.93	2014-06-03
826	741.44	18.07	-14.51	-76.63	-4.666	761.54	2014-06-04
827	747.17	17.88	5.73	-78.22	-5.022	760.61	2014-06-05
828	753.86	17.83	6.69	-17.11	-4.709	760.18	2014-06-06
829	765.15	17.56	11.29	22.03	-3.51	760.5	2014-06-09
830	780.29	17.5	15.14	105.7	-1.323	761.78	2014-06-10
831	797.71	18.09	17.42	189.7	1.795	764.09	2014-06-11
832	807.42	18.5	9.71	232.7	4.993	766.89	2014-06-12
833	801.12	18.41	-6.3	185.8	6.938	769.1	2014-06-13
834	820.6	18.63	19.48	203.4	9.937	772.42	2014-06-16
835	824.08	18.03	3.48	190.5	12.45	775.75	2014-06-17
836	805.01	18.5	-19.07	122.3	12.76	777.64	2014-06-18
837	822.97	19.07	17.96	116.2	14.29	780.56	2014-06-19
838	827.1	18.53	4.13	120.4	15.65	783.57	2014-06-20
839	819.23	18.47	-7.87	97.44	15.91	785.87	2014-06-23
840	833.54	18.65	14.31	102.9	17.08	788.94	2014-06-24
841	835.56	17.91	2.02	104.5	17.96	791.95	2014-06-25
842	835.38	17.97	-0.18	99.53	18.43	794.75	2014-06-26
843	867.57	19.16	32.19	133.4	21.15	799.45	2014-06-27
844	875.19	19.07	7.62	147.3	23.66	804.34	2014-06-30
845	864.68	18.74	-10.51	129.5	24.51	808.23	2014-07-01
846	867.09	18.11	2.41	122.4	25.09	812.03	2014-07-02
847	874.57	17.78	7.48	126.4	25.86	816.06	2014-07-03
848	898.36	18.04	26.66	142.1	27.82	824.73	2014-07-07
849	886.13	18.17	-12.23	121.4	28.01	828.69	2014-07-08
850	867.18	19.07	-18.95	76.09	26.33	831.17	2014-07-09
851	849.31	20.01	-17.87	26.97	23.29	832.34	2014-07-10
852	867.43	20.16	18.12	42.58	22.08	834.61	2014-07-11
853	877.09	20.06	9.66	61.54	21.66	837.35	2014-07-14
854	868.23	19.78	-8.86	53.02	20.37	839.34	2014-07-15
855	868.64	19.12	0.41	37.94	19.16	841.23	2014-07-16
856	861.32	19.12	-7.32	23.04	17.41	842.53	2014-07-17
857	883.58	20.46	22.26	109.5	17.62	845.18	2014-07-18
858	891.41	19.71	7.83	120.5	18.21	848.16	2014-07-21
859	915.56	20.24	24.15	207.8	20.39	852.51	2014-07-22
860	935.76	20.45	20.2	259.1	23.47	857.88	2014-07-23
861	938.53	19.85	2.77	222.1	25.84	863.08	2014-07-24
862	942.29	19.58	3.76	188.9	27.71	868.19	2014-07-25
863	969.92	20.45	27.63	222.1	31.05	874.76	2014-07-28
864	971.7	19.92	1.78	180.9	33.47	881.01	2014-07-30
865	965.65	19.15	-6.05	139.1	34.49	886.47	2014-07-31
866	942.85	19.89	-22.8	92.59	33.08	890.11	2014-08-01
867	946.79	19.92	3.94	70.05	31.92	893.76	2014-08-04
868	945.14	20.05	-1.65	64.39	30.51	897.08	2014-08-05
869	940.21	19.7	-4.93	52.64	28.66	899.86	2014-08-06
870	925.52	19.66	-14.69	23.82	25.72	901.52	2014-08-07
871	927.7	19.34	2.18	22.81	23.29	903.21	2014-08-08
872	924.98	19.19	-2.72	11.89	20.91	904.61	2014-08-11
873	926.83	18.97	1.85	-1.681	18.95	906.04	2014-08-12
874	934.78	19.19	7.95	24.12	17.84	907.9	2014-08-13
875	935.4	18.94	0.62	25.1	16.81	909.67	2014-08-14
876	931.61	18.45	-3.79	-9.843	15.51	911.09	2014-08-18
877	913.59	18.87	-18.02	-75.19	12.88	911.25	2014-08-19
878	912.88	18.55	-0.71	-113.4	10.61	911.35	2014-08-20
879	911.19	18.14	-1.69	-130.9	8.581	911.34	2014-08-21
880	922.32	17.81	11.13	-90.8	7.78	912.05	2014-08-22
881	949.22	18.3	4.61	46.05	9.941	916.42	2014-08-26
882	953.68	18.33	4.46	82.92	11.04	918.82	2014-08-27
883	945.91	18.17	-7.77	78.83	11.16	920.57	2014-08-28
884	951.34	17.57	0.69	92.72	11.7	924.37	2014-09-02
885	974.64	18.3	23.3	182.6	13.58	927.61	2014-09-03
886	968.22	18.29	-6.42	177.9	14.38	930.23	2014-09-04
887	973.03	17.98	4.81	154.3	15.23	932.99	2014-09-05
888	985.51	17.91	-2.15	157.9	17.83	939.68	2014-09-09
889	975.37	18.24	-10.14	112.7	17.55	941.98	2014-09-10
890	972.69	17.82	-2.68	85.9	16.91	943.96	2014-09-11
891	976.35	17.36	3.66	79.95	16.52	946.05	2014-09-12
892	958.7	17.74	-17.65	36.41	14.61	946.87	2014-09-15
893	957.26	17.16	-1.44	11.71	12.84	947.54	2014-09-16
894	969.83	17.27	12.57	40.53	12.3	948.98	2014-09-17
895	987.89	17.85	18.06	84.78	13.18	951.49	2014-09-18
896	1014.64	19.16	26.75	180.5	15.86	955.56	2014-09-19
897	1019.34	19.26	4.7	194.0	18.15	959.68	2014-09-22
898	1007.46	20.48	-11.88	179.0	18.79	962.76	2014-09-23
899	990.44	20.79	-17.02	78.46	17.72	964.55	2014-09-24
900	1014.49	21.51	24.05	118.1	18.59	967.77	2014-09-25
901	1005.2	21.41	-9.29	102.0	18.33	970.18	2014-09-26
902	1037.1	22.56	31.9	148.9	20.46	974.5	2014-09-29
903	1025.94	22.76	-11.16	132.5	21.0	977.82	2014-09-30
904	1004.64	24.9	-19.42	31.88	19.62	985.85	2014-10-08
905	1013.91	24.19	9.27	41.81	18.42	987.66	2014-10-09
